card_id,name,cost,power,counter,color,image_url,card_text,rarity,card_type,life,product_id,group_name
OP14-034,Monkey.D.Luffy - OP14-34,3,3000,1000,Green,https://tcgplayer-cdn.tcgplayer.com/product/671375_200w.jpg,"[Your Turn] All of your green {Straw Hat Crew} type Characters with a base cost of 4 or more gain +1000 power. [Once Per Turn] If your {Straw Hat Crew} type Character would be K.O.'d by your opponent's effect, you may rest 1 of your Characters instead.",R,Character,0,671375,The Azure Sea's Seven
OP14-035,Yosaku,2,2000,1000,Green,https://tcgplayer-cdn.tcgplayer.com/product/671818_200w.jpg,"[Your Turn] When this Character becomes rested, up to 1 of your opponent's rested Characters with a cost of 4 or less will not become active in your opponent's next Refresh Phase.",C,Character,0,671818,The Azure Sea's Seven Release Event Cards
OP14-036,"Strive to Surpass me, Roronoa Zoro!!!",1,0,0,Green,https://tcgplayer-cdn.tcgplayer.com/product/671819_200w.jpg,[Counter] You may rest 1 of your cards: Up to 1 of your Leader or Character cards gains +4000 power during this battle. [Trigger] You may rest 1 of your cards: Rest up to 1 of your opponent's Characters with 7000 base power or less.,C,Event,0,671819,The Azure Sea's Seven Release Event Cards
OP14-037,For Fun,1,0,0,Green,https://tcgplayer-cdn.tcgplayer.com/product/671378_200w.jpg,[Main] You may rest 3 of your cards: K.O. up to 1 of your opponent's rested Characters with 7000 base power or less. [Counter] Your Leader gains +3000 power during this battle.,R,Event,0,671378,The Azure Sea's Seven
OP14-038,I Never Bother to Remember the Faces of Trash,1,0,0,Green,https://tcgplayer-cdn.tcgplayer.com/product/671860_200w.jpg,[Main] You may rest 2 of your cards: Draw 1 card and rest up to 1 of your opponent's Characters with 7000 base power or less. [Counter] Your Leader gains +3000 power during this battle.,UC,Event,0,671860,The Azure Sea's Seven Release Event Cards
OP14-039,Coffin Boat,1,0,0,Green,https://tcgplayer-cdn.tcgplayer.com/product/671861_200w.jpg,"[On Play] If your Leader is [Dracule Mihawk], draw 1 card. [End of Your Turn] If your Leader is [Dracule Mihawk], set up to 1 of your DON!! cards as active.",UC,Stage,0,671861,The Azure Sea's Seven Release Event Cards
OP14-040,Jinbe - OP14-040 (Alternate Art),0,5000,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/668569_200w.jpg,[Activate: Main] You may trash 1 card from your hand: Give up to 2 rested DON!! cards to 1 of your {Fish-Man} or {Merfolk} type Leader or Character cards.,L,Leader,5,668569,The Azure Sea's Seven
OP14-041,Boa Hancock - OP14-041 (Alternate Art),0,5000,0,Blue;Yellow,https://tcgplayer-cdn.tcgplayer.com/product/668335_200w.jpg,"[Opponent's Turn] When you play a Character, draw 1 card. [DON!!x1] [Once Per Turn] When one of your {Amazon Lily} or {Kuja Pirates} type Characters with 5000 base power or more is K.O.'d add up to 1 card from the top of your opponent's Life cards to the owner's hand.",L,Leader,4,668335,The Azure Sea's Seven
OP14-042,Arlong,1,3000,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/671381_200w.jpg,"[On Play] If your Leader has the {Fish-Man} type, look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 2 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",R,Character,0,671381,The Azure Sea's Seven
OP14-043,Aladine (Dash Pack),4,5000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/672375_200w.jpg,[On Play] Play up to 1 {Fish-Man} or {Merfolk} type Character card with a cost of 3 or less from your hand. [On K.O.] Draw 1 card.,R,Character,0,672375,The Azure Sea's Seven
OP14-044,Edward.Newgate,8,8000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/671820_200w.jpg,"[Blocker] [On Play] Reveal 1 card from the top of your deck. If that card's type includes ""Whitebeard Pirates"", draw 2 cards and trash 1 card from your hand.",C,Character,0,671820,The Azure Sea's Seven Release Event Cards
OP14-045,Kuroobi,3,3000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/671862_200w.jpg,"When a card is trashed from your hand by an effect, this Character gains [Rush] during this turn. (This card can attack on the turn in which it is played.) [On K.O.] Draw 1 card.",UC,Character,0,671862,The Azure Sea's Seven Release Event Cards
OP14-046,Koala,2,0,2000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/671863_200w.jpg,[Activate: Main] You may trash this Character: Up to 1 of your {Fish-Man} or {Merfolk} type Leader or Character cards gains +2000 power during this turn.,UC,Character,0,671863,The Azure Sea's Seven Release Event Cards
OP14-047,Shirahoshi,4,0,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/671386_200w.jpg,[Blocker] [On Play] Draw 1 card and play up to 1 {Fish-Man} or {Merfolk} type Character card with a cost of 3 or less from your hand.,R,Character,0,671386,The Azure Sea's Seven
OP14-048,Shiryu,8,10000,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/671821_200w.jpg,"[On Play] Return up to 1 of your opponent's Characters to the owner's hand. Then, trash all cards from your hand.",C,Character,0,671821,The Azure Sea's Seven Release Event Cards
OP14-049,Jinbe - OP14-049 (Alternate Art),8,10000,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/668571_200w.jpg,"When a card is trashed from your hand by an effect, this Character gains [Rush] during this turn. [On Play] You may rest 2 of your DON!! cards: Draw 2 cards and return up to 1 Character with a cost of 7 or less to the owner's hand.",SR,Character,0,668571,The Azure Sea's Seven
OP14-050,Chew,1,3000,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/671864_200w.jpg,"[On Play] If your Leader has the {Fish-Man} type, draw 1 card.",UC,Character,0,671864,The Azure Sea's Seven Release Event Cards
OP14-051,Hatchan,1,3000,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/671822_200w.jpg,[DON!! x2] [On K.O.] Draw 1 card.,C,Character,0,671822,The Azure Sea's Seven Release Event Cards
OP14-052,Hannyabal,5,6000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/671823_200w.jpg,[Blocker] [On Play] You may trash 3 cards from your hand: Play up to 1 {Impel Down} type Character card with a cost of 6 or less from your hand.,C,Character,0,671823,The Azure Sea's Seven Release Event Cards
OP14-053,Vista,3,4000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/671824_200w.jpg,"[Blocker] [Opponent's Turn] If you have 7 or less cards in your hand, this Character's base power becomes the same as your Leader's base power.",C,Character,0,671824,The Azure Sea's Seven Release Event Cards
OP14-054,Fisher Tiger,4,7000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/671865_200w.jpg,"[On Play] If your Leader has the {Fish-Man} type, draw 3 cards. [End of Your Turn] Trash cards from your hand until you have 5 cards in your hand.",UC,Character,0,671865,The Azure Sea's Seven Release Event Cards
OP14-055,The Macro Gang,5,6000,2000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/671825_200w.jpg,,C,Character,0,671825,The Azure Sea's Seven Release Event Cards
OP14-056,Wadatsumi,3,5000,2000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/671826_200w.jpg,"This Character cannot attack. When a card is trashed from your hand by an effect, this Character's effect is negated during this turn.",C,Character,0,671826,The Azure Sea's Seven Release Event Cards
OP14-057,Don't Worry!! I'm Here!!,2,0,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/671827_200w.jpg,[Main] All of your {Fish-Man} or {Merfolk} type Leader and Character cards gain +1000 power during this turn. [Trigger] Draw 2 cards.,C,Event,0,671827,The Azure Sea's Seven Release Event Cards
OP14-058,Ocean Current Shoulder Throw,2,0,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/671396_200w.jpg,"[Main] You may rest 3 of your DON!! cards: Play up to 1 {Fish-Man} type Character card with a cost of 3 or less from your hand. Then, return up to 1 Character with 6000 base power to the owner's hand. [Counter] Draw 1 card and your Leader gains +3000 power during this battle.",R,Event,0,671396,The Azure Sea's Seven
OP14-059,Please Take Me with You!! I Can Be of Great Help to You!!,1,0,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/671866_200w.jpg,"[Main] If your Leader is [Jinbe] and you have 2 or less cards in your hand, draw 2 cards. [Trigger] Return up to 1 Character with a cost of 4 or less to the owner's hand.",UC,Event,0,671866,The Azure Sea's Seven Release Event Cards
OP14-060,Donquixote Doflamingo - OP14-060 (Alternate Art),0,5000,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/666529_200w.jpg,[On Your Opponent's Attack] [Once Per Turn] DON!! -1: Select your Leader or 1 of your {Donquixote Pirates} type Characters. Change the attack target to the selected card.,L,Leader,5,666529,The Azure Sea's Seven
OP14-061,Vergo,5,7000,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/671398_200w.jpg,"[Once Per Turn] If your {Donquixote Pirates} type Character would be removed from the field by your opponent's effect, you may return 1 DON!! card from your field to your DON!! deck instead. [When Attacking] DON!! 1: Give up to 1 of your opponent's Characters 2000 power during this turn.",R,Character,0,671398,The Azure Sea's Seven
OP14-062,Gladius,3,4000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/671828_200w.jpg,[On K.O.] DON!! 1 (You may return the specified number of DON!! cards from your field to your DON!! deck.) : K.O. or rest up to 1 of your opponent's Characters with a base power of 6000 or less.,C,Character,0,671828,The Azure Sea's Seven Release Event Cards
OP14-063,Sugar,4,1000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/666530_200w.jpg,"[On Play] Add up to 1 DON!! card from your DON!! deck and set it as active. [On K.O.] If your opponent has 6 or more DON!! cards on their field, play up to 1 {Donquixote Pirates} type Character card with a cost of 5 or less from your hand.",R,Character,0,666530,The Azure Sea's Seven
OP14-064,Giolla,3,1000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/671829_200w.jpg,"[On K.O.] Add up to 1 DON!! card from your DON!! deck and rest it. Then, K.O. up to 1 of your opponent's Characters with a base power of 0.",C,Character,0,671829,The Azure Sea's Seven Release Event Cards
OP14-065,Senor Pink,4,5000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/671830_200w.jpg,[On K.O.] Your opponent returns 1 DON!! card from their field to their DON!! deck.,C,Character,0,671830,The Azure Sea's Seven Release Event Cards
OP14-066,Diamante,6,8000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/671831_200w.jpg,,C,Character,0,671831,The Azure Sea's Seven Release Event Cards
OP14-067,Dellinger,1,2000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/671867_200w.jpg,"[On K.O.] Add up to 1 DON!! card from your DON!! deck and rest it, look at 5 cards from the top of your deck; reveal up to 1 {Donquixote Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",UC,Character,0,671867,The Azure Sea's Seven Release Event Cards
OP14-068,Trebol,5,5000,2000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/671868_200w.jpg,"[Opponent's Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, if your Leader has the {Donquixote Pirates} type, add up to 1 DON!! card from your DON!! deck and rest it.",UC,Character,0,671868,The Azure Sea's Seven Release Event Cards
OP14-069,Donquixote Doflamingo - OP14-069 (Alternate Art),10,10000,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/668639_200w.jpg,"[On Play] DON!! -3: Choose one: •If your Leader has the {Donquixote Pirates} type, K.O. up to 1 of your opponent's Characters with a cost of 8 or less. •Up to 3 of your opponent's Characters with a cost of 7 or less cannot be rested until the end of your opponent's next End Phase.",SR,Character,0,668639,The Azure Sea's Seven
OP14-070,Buffalo,2,1000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/671832_200w.jpg,"When this Character becomes rested by your opponent's Character's effect, you may return 1 DON!! card from your field to your DON!! deck. If you do, set this Character as active. [Blocker]",C,Character,0,671832,The Azure Sea's Seven Release Event Cards
OP14-071,Pica,5,6000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/671869_200w.jpg,"[End of Your Turn] If your Leader has the {Donquixote Pirates} type, add up to 1 DON!! card from your DON!! deck and set it as active.",UC,Character,0,671869,The Azure Sea's Seven Release Event Cards
OP14-072,Baby 5,4,1000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/671870_200w.jpg,[On Play] Add up to 1 DON!! card from your DON!! deck and set it as active. [On K.O.] DON!! 1: Add up to 1 card from the top of your deck to the top of your Life cards.,UC,Character,0,671870,The Azure Sea's Seven Release Event Cards
OP14-073,Machvise,6,7000,2000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/671833_200w.jpg,,C,Character,0,671833,The Azure Sea's Seven Release Event Cards
OP14-074,Monet (Dash Pack),5,6000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/672376_200w.jpg,"[On Play] If your Leader has the {Donquixote Pirates} type, add up to 1 DON!! card from your DON!! deck and set it as active. [On K.O.] Draw 2 cards and trash 1 card from your hand. Then, add up to 2 DON!! cards from your DON!! deck and rest them.",R,Character,0,672376,The Azure Sea's Seven
OP14-075,Lao.G,3,4000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/671834_200w.jpg,"[On K.O.] Add up to 1 DON!! card from your DON!! deck and rest it. Then, give up to 1 of your opponent's Characters 2000 power during this turn.",C,Character,0,671834,The Azure Sea's Seven Release Event Cards
OP14-076,Ever White,1,0,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/671411_200w.jpg,"[Main] You may rest 2 of your DON!! cards: If your Leader has the {Donquixote Pirates} type, add up to 1 DON!! card from your DON!! deck and rest it. [Counter] Your Leader gains +3000 power during this battle.",R,Event,0,671411,The Azure Sea's Seven
OP14-077,Penta-Chromatic String,2,0,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/671871_200w.jpg,"[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, if your opponent has a Character with 6000 power or more, add up to 1 DON!! card from your DON!! deck and rest it.",UC,Event,0,671871,The Azure Sea's Seven Release Event Cards
OP14-078,Bullet String,2,0,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/671835_200w.jpg,"[Counter] DON!! 1: If your Leader has the {Donquixote Pirates} type, up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, that card gains an additional +2000 power during this turn.",C,Event,0,671835,The Azure Sea's Seven Release Event Cards
OP14-079,Crocodile - OP14-079 (Alternate Art),0,5000,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/666762_200w.jpg,"All of your opponent's Characters cannot be removed from the field by your effects. [Activate: Main] [Once Per Turn] You may K.O. 1 of your Characters with a type including ""Baroque Works"": Give up to 1 of your opponent's Characters -10 cost during this turn. Then, you may trash 2 cards from the top of your deck.",L,Leader,5,666762,The Azure Sea's Seven
OP14-080,Gecko Moria - OP14-080 (Alternate Art),0,5000,0,Black;Yellow,https://tcgplayer-cdn.tcgplayer.com/product/666573_200w.jpg,[Activate: Main] [Once Per Turn] You may K.O. 1 of your {Thriller Bark Pirates} type Characters: Your Leader and all of your Characters gain +1000 power during this turn. [When Attacking] You may trash 3 cards from your hand: Add up to 1 card from the top of your deck to the top of your Life cards.,L,Leader,4,666573,The Azure Sea's Seven
OP14-081,Spider Mice,1,1000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/671836_200w.jpg,[On Play] Trash 3 cards from the top of your deck. [On K.O.] K.O. up to 1 of your opponent's Characters with a base cost of 1.,C,Character,0,671836,The Azure Sea's Seven Release Event Cards
OP14-082,Oinkchuck,2,3000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/671837_200w.jpg,[On K.O.] All of your {Thriller Bark Pirates} type Characters gain +4 cost until the end of your opponent's next End Phase.,C,Character,0,671837,The Azure Sea's Seven Release Event Cards
OP14-083,Ms. Wednesday,1,1000,2000,Black,https://tcgplayer-cdn.tcgplayer.com/product/671872_200w.jpg,[Activate: Main] You may trash this Character: Give up to 1 of your opponent's 0 cost Characters 3000 power during this turn.,UC,Character,0,671872,The Azure Sea's Seven Release Event Cards
OP14-084,Ms. All Sunday (Alternate Art),7,8000,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/666913_200w.jpg,"[On Play] If your Leader's type includes ""Baroque Works"", play up to 1 Character card with a type including ""Baroque Works"" and a cost of 4 or less and up to 1 Character card with a type including ""Baroque Works"" and a cost of 1 from your trash.",SR,Character,0,666913,The Azure Sea's Seven
OP14-085,Miss.Goldenweek(Marianne),1,2000,2000,Black,https://tcgplayer-cdn.tcgplayer.com/product/671873_200w.jpg,[On K.O.] Draw 2 cards and trash 2 cards from your hand.,UC,Character,0,671873,The Azure Sea's Seven Release Event Cards
OP14-086,Miss Doublefinger(Zala),5,6000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/671838_200w.jpg,"If you have 7 or more cards in your trash, this Character gains +1000 power, and all of your Characters with a type including ""Baroque Works"" gain +2 cost.",C,Character,0,671838,The Azure Sea's Seven Release Event Cards
OP14-087,Miss.Valentine(Mikita) (Dash Pack),1,2000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/672377_200w.jpg,"[On Play] If your Leader's type includes ""Baroque Works"", look at 4 cards from the top of your deck; reveal up to 1 card with a type including ""Baroque Works"" other than [Miss.Valentine(Mikita)] and add it to your hand. Then, trash the rest.",R,Character,0,672377,The Azure Sea's Seven
OP14-088,Miss.MerryChristmas(Drophy),1,2000,2000,Black,https://tcgplayer-cdn.tcgplayer.com/product/671839_200w.jpg,"[On K.O.] If your Leader's type includes ""Baroque Works"", draw 1 card and K.O. up to 1 of your opponent's Stages with a cost of 1.",C,Character,0,671839,The Azure Sea's Seven Release Event Cards
OP14-089,Ryuma,3,5000,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/671840_200w.jpg,[On K.O.] Draw 2 cards and trash 2 cards from your hand. [Trigger] Play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash rested.,C,Character,0,671840,The Azure Sea's Seven Release Event Cards
OP14-090,Mr.1(Daz.Bonez),5,6000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/671422_200w.jpg,"If there is a Character with a cost of 0 or with a cost of 8 or more, this Character can attack Characters on the turn in which it is played. [On Play] Rest up to 1 of your opponent's Characters with a cost of 0.",R,Character,0,671422,The Azure Sea's Seven
OP14-091,Mr.2.Bon.Kurei (Bentham) (Alternate Art),4,5000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/670640_200w.jpg,"[On K.O.] Play up to 1 Character card with a type including ""Baroque Works"" and a cost of 5 or less other than [Mr.2.Bon.Kurei.(Bentham)] from your hand or trash.",SR,Character,0,670640,The Azure Sea's Seven
OP14-092,Mr.3(Galdino),4,6000,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/671423_200w.jpg,"[Opponent's Turn] [Once Per Turn] If this Character would be K.O.'d, you may place 3 cards from your trash at the bottom of your deck in any order instead.",R,Character,0,671423,The Azure Sea's Seven
OP14-093,Mr.4(Babe),4,5000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/671841_200w.jpg,"[Blocker] [On K.O.] Add up to 1 Character card with a type including ""Baroque Works"" and a cost of 8 or less from your trash to your hand.",C,Character,0,671841,The Azure Sea's Seven Release Event Cards
OP14-094,Mr.5(Gem),5,6000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/671874_200w.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [On Play] If there is a Character with a cost of 0 or with a cost of 8 or more, draw 2 cards and trash 1 card from your hand.",UC,Character,0,671874,The Azure Sea's Seven Release Event Cards
OP14-095,Mr.9,5,6000,2000,Black,https://tcgplayer-cdn.tcgplayer.com/product/671842_200w.jpg,,C,Character,0,671842,The Azure Sea's Seven Release Event Cards
OP14-096,Ground Death,1,0,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/671427_200w.jpg,"[Main] You may rest 2 of your DON!! cards: Negate the effect of up to 1 of your opponent's Characters with a cost of 5 or less during this turn. [Counter] If you have 10 or more cards in your trash, up to 1 of your Leader or Character cards gains +4000 power during this battle.",R,Event,0,671427,The Azure Sea's Seven
OP14-097,Hurry Up and Make Me the Pirate King!,1,0,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/671875_200w.jpg,"[Main] Look at 3 cards from the top of your deck; reveal up to 1 {Thriller Bark Pirates} type card other than [Hurry Up and Make Me the Pirate King!] and add it to your hand. Then, trash the rest. [Trigger] Activate this card's [Main] effect.",UC,Event,0,671875,The Azure Sea's Seven Release Event Cards
OP14-098,Crescent Cutlass,1,0,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/671843_200w.jpg,"[Main] If there is a Character with a cost of 0 or with a cost of 8 or more, all of your Characters with a type including ""Baroque Works"" gain +3 cost until the end of your opponent's next End Phase. [Counter] Your Leader gains +3000 power during this battle.",C,Event,0,671843,The Azure Sea's Seven Release Event Cards
OP14-099,Disappointed?,1,0,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/671876_200w.jpg,"[Main] Look at 3 cards from the top of your deck; reveal up to 1 card with a type including ""Baroque Works"" other than [Disappointed?] and add it to your hand. Then, trash the rest. [Trigger] Activate this card's [Main] effect.",UC,Event,0,671876,The Azure Sea's Seven Release Event Cards
OP14-100,Absalom,3,5000,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/671431_200w.jpg,"[On K.O.] Look at 3 cards from the top of your deck; reveal up to 1 {Thriller Bark Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order. [Trigger] Play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash rested.",R,Character,0,671431,The Azure Sea's Seven
OP14-101,Oars,8,1000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/671844_200w.jpg,,C,Character,0,671844,The Azure Sea's Seven Release Event Cards
OP14-102,Kumacy,1,2000,2000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/671845_200w.jpg,[Trigger] Play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash rested.,C,Character,0,671845,The Azure Sea's Seven Release Event Cards
OP14-103,Gloriosa (Grandma Nyon),2,0,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/671846_200w.jpg,[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: Add up to 1 card from your hand to the top of your Life cards. [Trigger] Play this card.,C,Character,0,671846,The Azure Sea's Seven Release Event Cards
OP14-104,Gecko Moria - OP14-104 (Alternate Art),8,10000,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/666575_200w.jpg,[On Play] Select up to 1 {Thriller Bark Pirates} type Character with a cost of 4 or less from your trash and play it or add it to the top of your Life cards face-up. [Trigger] Play up to 1 Character card with a cost of 4 or less from your trash.,SR,Character,0,666575,The Azure Sea's Seven
OP14-105,Gorgon Sisters,6,5000,2000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/671877_200w.jpg,"[Activate: Main] [Once Per Turn] You may reveal 3 {Amazon Lily} or {Kuja Pirates} type cards from your hand: Give your Leader and all of your Characters up to 1 rested DON!! card each. [Trigger] If your Leader has the {Kuja Pirates} type, play this card.",UC,Character,0,671877,The Azure Sea's Seven Release Event Cards
OP14-106,Salome,3,1000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/671847_200w.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [Trigger] Play this card.",C,Character,0,671847,The Azure Sea's Seven Release Event Cards
OP14-107,Shakuyaku,6,5000,2000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/671878_200w.jpg,"[On Play] If your opponent has 3 or less Life cards, draw 2 cards and trash 2 cards from your hand. [Trigger] If your Leader has the {Kuja Pirates} type, play this card.",UC,Character,0,671878,The Azure Sea's Seven Release Event Cards
OP14-108,Silvers Rayleigh (Dash Pack),6,6000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/672378_200w.jpg,"[On Play] If your Leader is multicolored and your opponent has 3 or less Life cards, K.O. up to 1 of your opponent's Characters with 7000 base power or less. [Trigger] Activate this card's [On Play] effect.",R,Character,0,672378,The Azure Sea's Seven
OP14-109,Victoria Cindry,3,1000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/671848_200w.jpg,[Blocker] [Trigger] Play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash rested.,C,Character,0,671848,The Azure Sea's Seven Release Event Cards
OP14-110,Dr. Hogback,4,5000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/671440_200w.jpg,[On K.O.] Play up to 1 Character card with a cost of 4 or less and a [Trigger] other than [Dr. Hogback] from your trash. [Trigger] Play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash rested.,R,Character,0,671440,The Azure Sea's Seven
OP14-111,Perona - OP14-111,4,5000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/671441_200w.jpg,[On Play]/[On K.O.] Up to 1 of your opponent's Characters with a cost of 6 or less cannot attack until the end of your opponent's next End Phase. [Trigger] Play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash rested.,R,Character,0,671441,The Azure Sea's Seven
OP14-112,Boa Hancock (CS 26-27 Regionals Season 1),9,10000,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/684105_200w.jpg,"[On Play] If your Leader has the {The Seven Warlords of the Sea} type, add up to 1 card from the top of your deck to the top of your Life cards. Then, add up to 1 card from the top of your opponent's Life cards to the owner's hand. [Trigger] Play up to 1 Character card with 6000 power or less and a [Trigger] from your hand.",SR,Character,0,684105,One Piece Promotion Cards
OP14-113,Marguerite,3,5000,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/671879_200w.jpg,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Amazon Lily} or {Kuja Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order and trash 1 card from your hand. [Trigger] If your Leader has the {Kuja Pirates} type, play this card.",UC,Character,0,671879,The Azure Sea's Seven Release Event Cards
OP14-114,Ran,4,5000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/671880_200w.jpg,"[Activate: Main] [Once Per Turn] Give up to 1 rested DON!! card to 1 of your {Kuja Pirates} type Leader or Character cards. [Trigger] If your Leader has the {Kuja Pirates} type, play this card.",UC,Character,0,671880,The Azure Sea's Seven Release Event Cards
OP14-115,Rindo,5,5000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/671849_200w.jpg,"[Opponent's Turn] [On K.O.] Add up to 1 card from the top of your deck to the top of your Life cards. Then, you take 1 damage. [Trigger] If your Leader has the {Kuja Pirates} type, play this card.",C,Character,0,671849,The Azure Sea's Seven Release Event Cards
OP14-116,Salamander,4,0,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/671850_200w.jpg,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, play up to 1 {Amazon Lily} or {Kuja Pirates} type Character card with a cost of 4 or less from your hand. [Trigger] Draw 1 card.",C,Event,0,671850,The Azure Sea's Seven Release Event Cards
OP14-117,Brick Bat,1,0,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/671881_200w.jpg,[Counter] Up to 1 of your {Thriller Bark Pirates} type Leader or Character cards gains +3000 power during this battle. [Trigger] Play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash rested.,UC,Event,0,671881,The Azure Sea's Seven Release Event Cards
OP14-118,You'll Frighten Me...,1,0,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/671447_200w.jpg,"[Counter] If you have 2 or less Life cards, up to 1 of your opponent's active Characters cannot attack during this turn. [Trigger] Play up to 1 Character card with 6000 power or less and a [Trigger] from your hand.",R,Event,0,671447,The Azure Sea's Seven
